date,category,directional_score
2024-10-18,Neutral,0.35
2024-10-18,Neutral,0.08248855173587799
2024-10-18,Bullish,0.6932834982872009
2024-10-18,Neutral,0.29989320039749146
2024-10-18,Neutral,0.25
2024-10-18,Neutral,0.2
2024-10-18,Neutral,0.022429347038269043
2024-10-19,Neutral,0.3689156770706177
2024-10-19,Neutral,0.39357367157936096
2024-10-19,Bullish,0.75
2024-10-19,Neutral,0.1
2024-10-19,Neutral,0.417542040348053
2024-10-19,Neutral,0.0
2024-10-19,Neutral,0.08904599398374557
2024-10-20,Neutral,0.059843987226486206
2024-10-20,Neutral,-0.191502183675766
2024-10-20,Bullish,0.9
2024-10-20,Neutral,-0.41038447618484497
2024-10-21,Neutral,0.0
2024-10-21,Neutral,0.20282487571239471
2024-10-22,Neutral,0.46479663252830505
2024-10-22,Neutral,0.15457387268543243
2024-10-22,Neutral,0.3
2024-10-22,Neutral,0.15649360418319702
2024-10-22,Neutral,-0.01968562602996826
2024-10-23,Neutral,0.2774287462234497
2024-10-23,Neutral,0.39355313777923584
2024-10-23,Bullish,0.7477777004241943
2024-10-23,Neutral,0.0
2024-10-23,Neutral,-0.019724830985069275
2024-10-23,Neutral,0.3
2024-10-24,Neutral,0.0
2024-10-25,Neutral,-0.24475860595703125
2024-10-25,Neutral,0.1
2024-10-25,Bullish,0.7
2024-10-25,Neutral,0.0
2024-10-26,Neutral,0.43007639050483704
2024-10-26,Neutral,0.1773415356874466
2024-10-26,Neutral,0.14545398950576782
2024-10-26,Neutral,0.5654672384262085
2024-10-26,Neutral,0.09046429395675659
2024-10-27,Neutral,0.1344539225101471
2024-10-27,Neutral,0.45
2024-10-28,Neutral,0.16351141035556793
2024-10-28,Neutral,0.029046282172203064
2024-10-28,Neutral,0.0
2024-10-28,Neutral,0.03669700026512146
2024-10-28,Neutral,0.0
2024-10-28,Neutral,0.48710912466049194
2024-10-29,Neutral,-0.35
2024-10-29,Neutral,0.23893150687217712
2024-10-29,Bullish,0.9001871347427368
2024-10-29,Neutral,-0.3460208475589752
2024-10-29,Neutral,0.3446633219718933
2024-10-29,Neutral,0.0
2024-10-29,Neutral,0.001636803150177002
2024-10-30,Bullish,0.8117508888244629
2024-10-30,Bullish,0.85
2024-10-30,Neutral,0.0
2024-10-30,Bullish,0.6584041118621826
2024-10-30,Bullish,0.7675893902778625
2024-10-30,Neutral,-0.08406712114810944
2024-10-30,Bearish,-0.7
2024-10-30,Neutral,0.43616241216659546
2024-10-30,Neutral,0.25635644793510437
2024-10-30,Neutral,-0.0036730170249938965
2024-10-31,Neutral,-0.019703179597854614
2024-10-31,Neutral,0.0
2024-10-31,Neutral,-0.18470308184623718
2024-10-31,Neutral,-0.060284748673439026
2024-11-01,Neutral,-0.45991528034210205
2024-11-01,Neutral,0.22158046066761017
2024-11-01,Neutral,0.24458888173103333
2024-11-01,Neutral,0.23657488822937012
2024-11-01,Neutral,-0.07748804986476898
2024-11-02,Neutral,0.002336174249649048
2024-11-03,Neutral,0.04738198220729828
2024-11-04,Neutral,0.1535857617855072
2024-11-04,Neutral,0.25473716855049133
2024-11-04,Neutral,-0.3
2024-11-04,Neutral,0.08591791987419128
2024-11-04,Neutral,0.006030619144439697
2024-11-04,Neutral,0.1
2024-11-04,Neutral,0.3987569212913513
2024-11-05,Neutral,0.49297159910202026
2024-11-05,Neutral,0.15
2024-11-05,Neutral,-0.03961753845214844
2024-11-05,Neutral,0.4759160280227661
2024-11-05,Bullish,0.75
2024-11-05,Neutral,0.1
2024-11-05,Neutral,-0.12051194906234741
2024-11-05,Bullish,0.7046929597854614
2024-11-05,Neutral,-0.06620994210243225
2024-11-05,Neutral,0.2681586742401123
2024-11-05,Neutral,0.0
2024-11-06,Neutral,0.2203235626220703
2024-11-06,Neutral,0.009249567985534668
2024-11-06,Neutral,0.5961337089538574
2024-11-06,Neutral,0.5400739908218384
2024-11-06,Bullish,0.65
2024-11-06,Neutral,0.0
2024-11-06,Neutral,0.0944916382431984
2024-11-07,Neutral,-0.3193874955177307
2024-11-07,Neutral,0.41403302550315857
2024-11-07,Neutral,0.2807747721672058
2024-11-07,Neutral,0.13483774662017822
2024-11-07,Neutral,0.18893171846866608
2024-11-08,Neutral,-0.3074972629547119
2024-11-08,Neutral,0.3822103440761566
2024-11-08,Neutral,-0.0879100114107132
2024-11-08,Neutral,-0.08487297594547272
2024-11-08,Neutral,0.004894733428955078
2024-11-08,Neutral,0.15091264247894287
2024-11-08,Neutral,-0.021020710468292236
2024-11-08,Neutral,-0.2067570984363556
2024-11-09,Neutral,-0.02745664119720459
2024-11-11,Neutral,-0.07765242457389832
2024-11-11,Neutral,-0.005867317318916321
2024-11-11,Neutral,0.06708450615406036
2024-11-11,Neutral,-0.2043153941631317
2024-11-11,Neutral,0.2774735689163208
2024-11-11,Neutral,0.07267087697982788
2024-11-11,Bullish,0.6583881378173828
2024-11-12,Neutral,0.4428413510322571
2024-11-12,Neutral,0.41978150606155396
2024-11-12,Neutral,0.24352756142616272
2024-11-12,Neutral,-0.04119873046875
2024-11-12,Neutral,0.0421224907040596
2024-11-12,Bullish,0.8774891495704651
2024-11-12,Neutral,-0.4046194553375244
2024-11-12,Neutral,-0.3749210834503174
2024-11-13,Neutral,0.31368517875671387
2024-11-13,Neutral,-0.5232501029968262
2024-11-13,Neutral,0.5671566724777222
2024-11-13,Neutral,0.48285600543022156
2024-11-13,Neutral,-0.25422441959381104
2024-11-13,Neutral,0.17567798495292664
2024-11-13,Neutral,-0.4595102071762085
2024-11-14,Neutral,0.16373127698898315
2024-11-14,Neutral,0.15
2024-11-14,Neutral,0.0558745414018631
2024-11-14,Neutral,0.012624412775039673
2024-11-14,Bearish,-0.8786394596099854
2024-11-15,Neutral,-0.27005505561828613
2024-11-15,Neutral,-0.10952678322792053
2024-11-15,Neutral,-0.39556896686553955
2024-11-15,Neutral,0.0
2024-11-15,Neutral,0.06516866385936737
2024-11-15,Neutral,0.1
2024-11-15,Neutral,0.2743690609931946
2024-11-15,Neutral,0.3503131568431854
2024-11-15,Neutral,0.10524868965148926
2024-11-16,Bullish,0.8
2024-11-16,Neutral,-0.09590145945549011
2024-11-16,Neutral,0.3638533651828766
2024-11-16,Neutral,0.11188668012619019
2024-11-17,Neutral,0.318811297416687
2024-11-17,Neutral,-0.09111785888671875
2024-11-17,Neutral,0.49098020792007446
2024-11-18,Neutral,-0.16442176699638367
2024-11-18,Bullish,0.7
2024-11-18,Neutral,0.040510788559913635
2024-11-19,Neutral,-0.061016857624053955
2024-11-19,Neutral,0.0
2024-11-19,Neutral,0.55
2024-11-19,Neutral,0.32609325647354126
2024-11-19,Neutral,0.1
2024-11-19,Neutral,-0.0800277590751648
2024-11-19,Bullish,0.65
2024-11-19,Neutral,0.090529665350914
2024-11-19,Neutral,-0.06624588370323181
2024-11-19,Neutral,0.0
2024-11-20,Neutral,0.07045909762382507
2024-11-20,Neutral,-0.07910828292369843
2024-11-20,Neutral,0.2379138320684433
2024-11-20,Bullish,0.7831637263298035
2024-11-20,Neutral,0.12112240493297577
2024-11-20,Neutral,-0.125230610370636
2024-11-20,Neutral,-0.1283433437347412
2024-11-20,Neutral,0.2735863924026489
2024-11-21,Neutral,-0.08554288744926453
2024-11-21,Neutral,0.16152936220169067
2024-11-21,Neutral,0.16906337440013885
2024-11-21,Neutral,0.0728657990694046
2024-11-21,Neutral,0.0
2024-11-21,Neutral,-0.21409443020820618
2024-11-21,Neutral,-0.33303576707839966
2024-11-22,Neutral,0.5503110885620117
2024-11-22,Neutral,0.4053683876991272
2024-11-22,Neutral,0.0
2024-11-22,Neutral,-0.15574878454208374
2024-11-22,Neutral,0.03144556283950806
2024-11-22,Neutral,0.37087032198905945
