date,headline,source,summary
2025-08-12,Eli Lilly: The Bears Have Spoken Loud And Clear (Upgrade),SeekingAlpha,Eli Lilly and Company faces valuation pressure after disappointing Orforglipron results. Discover why now isnt the time to buy. Click for my LLY update.
2025-08-19,Artisan Global Opportunities Fund Q2 2025 Commentary,SeekingAlpha,"Global markets turned in an impressive but volatile Q2, swinging from double-digit declines to double-digit gains. Click here to read more."
2025-08-19,Viking Therapeutics: Wall Street Mistaken To Dump After Obesity Pill Study Success,SeekingAlpha,"Viking Therapeutics, Inc.s VK2735 trial results disappointed, yet long-term potential in the obesity market makes the stock dip a buy. Click for my VKTX update."
2025-08-19,Novo Nordisk: Negative Streak Finally Ended,SeekingAlpha,"Novo Nordisk explores growth with FDA approvals, global expansion, and pipeline innovation."
2025-08-20,Novo Nordisk to present Wegovy® and Ozempic® data showing life-saving cardiovascular benefits for people living with obesity and type 2 diabetes at the European Society of Cardiology Congress 2025,Yahoo,Data to highlight the impact of Wegovy® (semaglutide 2.4 mg) on atrial fibrillation – a common heart rhythm condition – in people living with obesity (SELECT study)Additional Rybelsus® and Ozempic® data demonstrate new cardiometabolic benefits (improvements in heart and metabolic health) in people living with type 2 diabetes (SOUL and STRIDE studies)New insights into the role of inflammation in cardiovascular disease on mortality and major cardiovascular events in people living with inflammation
2025-08-21,The biggest Big Pharma losers in the first half of 2025,Yahoo,What goes up must come down — here are the major drugs falling the hardest at the top companies so far this year.
2025-08-21,FDA Extends Review Period of REGNs Submission for Eylea HD,Yahoo,"The FDA extends action dates for Regenerons Eylea HD filings following inspection findings at Catalent Indiana. Nonetheless, Eylea HD remains available through vial administration."
2025-08-23,"Viking: Still On Track, But The Compass Needs Recalibration",SeekingAlpha,"Vikings VK2735 shows promise in obesity treatment but faces tolerability concerns. Discover market impact, buyout potential, and investment insights."
2025-08-24,Novo Nordisk: Undervalued Pharma Heavyweight With Upside Potential,SeekingAlpha,Novo Nordisk is undervalued despite strong growth and market dominance.
2025-08-28,"Eli Lilly: In The Eye Of The Drug Pricing Storm - Expect Volatility, And Buy",SeekingAlpha,"Eli Lillys GLP-1 drugs fuel massive growth, with potential $60bn+ annual revenue. Check out why I remain bullish long term on LLY stock."
2025-08-28,"Despite Early Low Awareness, Physicians Forecast Swift Adoption of Novo Nordisk’s Wegovy in MASH, According to Spherix Global Insights",Yahoo,"US Gastroenterologists and hepatologists highlight strong interest in Wegovy for addressing the metabolic roots of MASH.EXTON, PA, Aug. 28, 2025 (GLOBE NEWSWIRE) -- The recent approval of Novo Nordisk’s Wegovy (semaglutide 2.4mg) as the second treatment for metabolic dysfunction-associated steatohepatitis (MASH) represents a critical step forward in a condition with a vast patient population and significant unmet need. Highly anticipated by the field, this milestone is expected to transform the"
2025-08-28,"Wall Street Lunch: Economy Is Slowing, But Still Clearly Growing",SeekingAlpha,"Lumber futuresÂ on edge of bear territory; Snowflake,Â HPÂ gaining post-earnings; U.S. GDP growthÂ revised higher."
2025-09-01,"ESC 2025: Study supports use of semaglutide, tirzepatide in cardiometabolic HFpEF patients",Yahoo,The findings presented highlighted that patients initiating semaglutide or tirzepatide had more than 40 % lower risk of hospitalisation for heart failure (HF) or all-cause mortality compared to sitagliptin.
2025-09-01,"Novo’s Wegovy Beats Lilly’s Zepbound for Heart Health, Study Finds. What It Means for Stocks.",Yahoo,The study adds to growing evidence suggesting that the heart-protective benefits seen with Wegovy are specific to semaglutide.
2025-09-02,Pfizers Golden Cross Signals Strength: How to Play the Stock,Yahoo,"Pfizer trades above key SMAs with a golden cross, while new drugs and cost cuts drive growth despite looming headwinds."
2025-09-02,Software becomes the next frontier for building quantum computers,Yahoo,"In the decades-long pursuit of quantum computing, most of the effort has gone into the hardware needed to harness delicate quantum mechanical..."
2025-09-05,Novo Nordisk Vs Eli Lilly: Novo A Clear Winner,SeekingAlpha,"Many investors favour Eli Lilly (LLY), but I will argue in this report that Novo stock outperforms Lilly in almost every aspect, while trading at a significantly lower price. Read on here."
2025-09-10,"NVS to Acquire TRML, Add Phase III Cardiovascular Drug to Pipeline",Yahoo,"Novartis is set to acquire Tourmaline Bio for $1.4B, adding late-stage anti-IL-6 candidate pacibekitug to its cardiovascular pipeline."
2025-09-10,Metsera: An Emerging Contender In The GLP‑1 Arena,SeekingAlpha,Discover Metseras potential in the obesity drug market. Learn why I rate it a HOLD amid upcoming trial results.
2025-09-10,Novo Nordisk slashes 11% of workforce as Eli Lilly pressure tightens,Yahoo,The restructuring marks the first major action authorised by new CEO Mike Doustdar in a bid to turn the company’s fortunes around.
2025-09-18,It Is Time To Buy Novo Nordisk Hand Over Fist,SeekingAlpha,"Novo Nordisk A/S is a strong buy for 2024, with cutting-edge drug approvals, cost savings, and robust long-term growth potential. Click for my NVO stock update."
2025-09-18,Novo Nordisk A/S - Special Call,SeekingAlpha,"Novo Nordisk A/S - Special CallCompany ParticipantsMartin Lange - EVP of R&amp;D, CSO and Member of the Management BoardConference Call ParticipantsMartin..."
2025-09-23,European Equities Traded in the US as American Depositary Receipts Rise Tuesday Trading,Yahoo,European equities traded in the US as American depositary receipts were tracking higher Tuesday morn
2025-09-23,"Analysis: Innovents weight-loss drug highlights China challenge for Novo, Lilly",Yahoo,"SHANGHAI (Reuters) -Innovent Biologics newly launched weight-loss drug is making inroads in its home market of China, ramping up competition with its Western rivals as it pursues a marketing strategy that is gaining traction.  Xinermei, launched in July, is the third once-weekly injectable GLP-1 weight management therapy available in China after Novo Nordisks Wegovy and Eli Lillys Mounjaro.  Those were introduced in late 2024 and January 2025 respectively, several months after their own approvals, into a Chinese weight-loss drug market that is expected by analysts to be worth billions in the coming years."
2025-09-23,Sector Update: Consumer Stocks Decline Late Afternoon,Yahoo,"Consumer stocks were lower late Monday afternoon, with the Consumer Staples Select Sector SPDR Fund"
2025-09-23,This Hated Stock Suddenly Looks Like an Obesity Bargain,Yahoo,Pfizer’s latest deal could make it the budget entry point to the weight-loss bonanza.
2025-09-23,Novo Nordisk (NVO) Stock Sinks As Market Gains: Heres Why,Yahoo,"In the most recent trading session, Novo Nordisk (NVO) closed at $60.71, indicating a -1.12% shift from the previous trading day."
2025-09-26,A New Prescription For Pain: Understanding Trumps 100% Pharma Tariff,SeekingAlpha,"Discover how Trumpâs 100% drug tariff impacts NVO, SNY, and AZN stocks. Click for which pharma giants face the most riskâand the upside for savvy investors."
2025-09-26,"Novo Nordisk: Wegovy Sales Soar, Trump Tariffs No Threat",SeekingAlpha,"Novo Nordisks Q2 2025 sales surge as Wegovy demand grows, driven by new obesity drug data. Click here to read an analysis of NVO stock now."
