date,headline,source,summary
2025-06-24,2 Dividend Aristocrats Bargains To Buy And Never Let Go,SeekingAlpha,Buying Dividend Aristocrats at bargain prices can be a winning investment strategy. Read about two such stocks that are undervalued vs. historical norms.
2025-06-24,Eli Lilly seeks green light for weekly insulin after strong trial results,Yahoo,"While still an injectable, once-weekly dosing offers a simpler treatment regimen for patients."
2025-06-24,"Eli Lilly (LLY) Retains $1,100 Price Target at Bernstein Ahead of Diabetes Conference",Yahoo,"Eli Lilly & Company (NYSE:LLY) is one of billionaire Stan Druckenmiller’s top stock picks with huge upside potential. Bernstein SocGen Group reaffirmed its Outperform rating and $1,100 price target for Eli Lilly & Company (NYSE:LLY) on June 13 ahead of the 85th Annual Meeting of the American Diabetes Association. The firm outlined a number of crucial data […]"
2025-06-24,Amgen Shares Fall on Weight-Loss Drug Tummy Troubles,Yahoo,"At the highest dosage of MariTide, 27% of patients stopped the drug due to a gastrointestinal adverse event."
2025-06-24,"Novo–Hims & Hers deal ends, Eli Lilly GLP-1 pill: What to know",Yahoo,"Hims & Hers (HIMS) stock is nosediving after Novo Nordisk (NVO) ended its deal with the company over continued sales of off-brand compounded weight-loss drugs. Yahoo Finance Senior Health Reporter Anjalee Khemlani joins Market Catalysts to explain why Novo pulled out and what it means for the future of Hims & Hers and telehealth in the GLP-1 space. To watch more expert insights and analysis on the latest market action, check out more Market Catalysts here."
2025-06-26,5 Revealing Analyst Questions From Eli Lilly’s Q1 Earnings Call,Yahoo,"Eli Lilly’s first quarter saw rapid revenue growth, but the market responded negatively due to profit shortfalls and emerging competitive pressures. Management credited the surge in sales to the continued success of its diabetes and obesity medicines, particularly Mounjaro and Zepbound, which now account for a significant portion of total revenue. However, executives also acknowledged that higher marketing and R&D spending, as well as elevated costs tied to launching new products and acquiring l"
2025-06-27,BMO downgrades Verve Therapeutics saying Lilly buyout deal caps upside,Yahoo,"Investing.com -- BMO Capital Markets downgraded Verve Therapeutics to Market perform, saying Eli Lilly’s agreement to buy the gene-editing specialist leaves limited room for the stock to rise before the transaction is expected to close in the third quarter of 2025."
2025-06-30,Will CVS Healths Formulary Move Boost Its Weight Management Program? (Revised),Yahoo,"CVS adds Wegovy to its top formularies and bolsters its Weight Management program, aiming to expand access while cutting costs."
2025-07-02,"Semaglutide Market Forecast Report 2025-2033 | Growth Accelerates Amid Rising Awareness, Regulatory Approvals, and Strong Pipeline Advancements",Yahoo,"The Semaglutide market is projected to expand from US$ 27.15 billion in 2024 to US$ 61.7 billion by 2033, with a CAGR of 9.55% from 2025. Driven by rising obesity and type 2 diabetes incidences, the market for semaglutide, a GLP-1 receptor agonist, is growing due to its efficacy in glycemic control and weight management. Brand names like Ozempic, Rybelsus, and Wegovy underscore its role in improving health outcomes. Increased awareness, approvals, and advanced delivery systems play pivotal roles"
2025-07-02,Top 50 High-Quality Dividend Stocks For July 2025,SeekingAlpha,"I track 50 high-quality dividend growth stocks to identify opportune investments, updating valuation ratings daily to focus on attractive opportunities."
