date,headline,source,summary
2024-10-18,3 Heavily Shorted Stocks That Are Down More Than 75% Since 2021. Can They Turn Things Around?,Yahoo,Are these stocks too risky to take a chance on today?
2024-10-24,1 Reason I Havent Bought Plug Power and Probably Never Will,Yahoo,The hydrogen company still hasnt matured.
2024-10-26,Why the Market Dipped But Plug Power (PLUG) Gained Today,Yahoo,"The latest trading day saw Plug Power (PLUG) settling at $2.15, representing a +0.94% change from its previous close."
2024-10-29,"If You Bought 1 Share of Plug Power at Its IPO, Heres How Much Money Youd Have Now",Yahoo,Plug Power investors have been taken for a ride.
2024-11-06,Why Trumps Victory Is So Dangerous for Clean-Energy Companies,Yahoo,"Clean-energy stocks are getting battered.  Investors are worried Donald Trump could try to repeal a key climate law and impose high tariffs on Chinese goods, pushing up costs across the board.  Solar-panel maker First Solar, one of the biggest winners from the 2022 law, the Inflation Reduction Act, fell about 19% in morning trading."
2024-11-06,"Why First Solar, Sunnova Energy, and Plug Power Stocks All Crashed Today",Yahoo,Green energy stocks are selling off post-election. Is this a buying opportunity?
2024-11-06,Heres Why Plug Power (PLUG) Gained But Lagged the Market Today,Yahoo,"In the latest trading session, Plug Power (PLUG) closed at $2.52, marking a +0.4% move from the previous day."
2024-11-07,Why Plug Power (PLUG) Shares Are Trading Lower Today,Yahoo,Shares of fuel cell technology Plug Power (NASDAQ:PLUG) fell 25% in the morning session after renewable energy stocks declined as Republican party candidate Donald Trump was declared the winner of the 2024 US presidential election.
2024-11-07,"Trump win fuels stock rally: Nasdaq up 400 points, gold plunges",Yahoo,"Yahoo Finance Anchor Rachelle Akuffo breaks down the top market stories of the day. All major indexes are in the green as investors react positively to the results of the US presidential election. The Nasdaq Composite (^IXIC) is up a notable 400 points today. The race for control of the House of Representatives remains in focus. The Democrats have won 181 seats while the Republicans have 199 seats, with 55 seats yet to be called. However, the Republicans have secured a majority in the Senate. Meanwhile, gold (GC=F) prices are falling as investors shift away from the traditional safe-haven asset and embrace the Trump trade instead. Stocks in the green energy sector that were previously buoyed by the prospect of a Democratic victory are now plummeting in the wake of Trumps win. Another stock in the spotlight is Meta Platforms (META) as the Supreme Court is set to hear an appeal from the tech giant regarding a securities fraud lawsuit today. To watch more expert insights and analysis on the latest market action, check out more Wealth here. This post was written by Angel Smith"
2024-11-08,Plug Power: The Trump Threat And The AWS Opportunity,SeekingAlpha,"Plug Power faces challenges with a dwindling cash balance, but AI and tech partnerships offer a glimmer of hope. Find out why PLUG stock is a Hold for now."
2024-11-11,Plug Power Earnings: What To Look For From PLUG,Yahoo,Fuel cell technology Plug Power (NASDAQ:PLUG) will be reporting results tomorrow before the bell. Here’s what to look for.
2024-11-12,Plug Power Stock Dives After Earnings Report. It’s Getting Battered Since Trump Win.,Yahoo,Shares of  Plug Power  were falling after the hydrogen-technology provider turned in a disappointing quarterly report and weak guidance.  Plug stock dropped 9.1% to $1.81 in early trading Tuesday.  Revenue of $173.7 million missed the consensus estimate of $207.3 million.
2024-11-12,Plug Power: Q3 Earnings Snapshot,Yahoo,"The Slingerlands, New York-based company said it had a loss of 25 cents per share. The results did not meet Wall Street expectations. The average estimate of nine analysts surveyed by Zacks Investment Research was for a loss of 24 cents per share."
2024-11-13,Q3 2024 Plug Power Inc Earnings Call,Yahoo,Q3 2024 Plug Power Inc Earnings Call
2024-11-18,Should You Buy Plug Power While Its Below $3?,Yahoo,The green energy company is down 97% from its peak price a few years ago. Heres what you should know before buying it today.
2024-11-25,Where Will Plug Power Be in 5 Years?,Yahoo,Plug Power profits are always a year (or 10) in the future.
