date,headline,source,summary
2024-12-14,"To rival SpaceXs Starship, ULA eyes Vulcan rocket upgrade",Finnhub,"Boeing and Lockheed Martins joint rocket venture, United Launch Alliance , plans to upgrade a version of its Vulcan rocket to challenge SpaceXs Starship in the low Earth orbit satellite launch..."
2024-12-14,Amazons New Year Surprise: A $1 Billion Bet on Nuclear Power,Yahoo,Amazon will get first dibs on nuclear power produced in Washington State -- and a chance to build and sell its own nuclear power plants.
2024-12-15,"Nvidia, GM, Walmart, Palantir, Tesla, Meta, and others battle this Yahoo Finance awards season",Yahoo,Which companies really delivered the goods for investors in 2024?
2024-12-15,This E-Commerce Stock Could Be the Best Investment of the Decade,Yahoo,MercadoLibre has more room to grow than many of its e-commerce and fintech peers.
2024-12-17,Taiwan says it is in talks for Amazons Kuiper internet satellite system,Finnhub,"Taiwan is in talks with Amazon about collaborating for the companys new Kuiper broadband internet constellation of satellites, the islands technology minister said on Tuesday, as the government..."
2024-12-17,Amazon Dismisses US Senate Committee Report on Workplace Safety,Yahoo,Amazon (AMZN) on Monday dismissed a US Senate committee report that accused the company of prioritiz
2024-12-17,Albertsons and Other Grocers Could Be In for Tougher Times. Here’s How to Tell.,MarketWatch,Albertsons and Other Grocers Could Be In for Tougher Times. Here’s How to Tell.
2024-12-18,"How To Invest In 2025: As Nvidia Blinks, Draw Lines, Not Conclusions",DowJones,"How To Invest In 2025: As Nvidia Blinks, Draw Lines, Not Conclusions"
2024-12-18,2 Megacaps and 2 Smaller Internet Stocks that Could Outperform in 2025,Yahoo,"Many tech stocks had a blowout year, but some are still underperforming the broader market.  This Truist analyst has picked several internet stocks that have been through either booms or busts that he believes will shine in 2025.  Youssef Squali wrote in a research note on Tuesday that he has confidence the positive tailwinds that have helped push some tech stocks higher in 2024, including excitement over artificial intelligence and the strength in e-commerce, will continue in the new year."
2024-12-18,Honest Company downgraded to Hold from Buy at Loop Capital,Yahoo,"Loop Capital downgraded Honest Company (HNST) to Hold from Buy with an unchanged $7 price target. The analyst notes that following a 120% run in the stock year-to-date, driven by healthy sales growth and profitability and balance sheet improvements, Honest shares have reached the firm’s price target. Loop further cites that among its “primary concerns” for 2025 is that the company is producing all of its wipes in China, and its product and supply-chain costs would be likely to increase in the ev"
2024-12-19,What Stocks Should You Buy in 2025?,Yahoo,"In their annual December podcast, Tracey Ryniec and John Blank look at whether there is a recession and where you should be investing next year."
2024-12-19,Wall Street Breakfast Podcast: Stock Futures Stabilize After Sharp Selloff,SeekingAlpha,U.S. stock futures stabilize after sharp selloff. Will Amazon strike during busy holiday season? Micron shares slump 16%
2024-12-19,"ExlService, Stock of The Day, Transforming Into AI-Led Play",DowJones,"ExlService, Stock of The Day, Transforming Into AI-Led Play"
2024-12-21,The Teamsters Try to Steal Christmas,DowJones,The Teamsters Try to Steal Christmas
2024-12-21,Got $20? Heres 1 No-Brainer Artificial Intelligence (AI) Stock Worth Buying for 2025,Yahoo,"At around $20, SoundHound is a fairly affordable investment for most people, but the stock is far from cheap.  How can a stock be affordable and expensive at the same time?  What SoundHound offers is far ahead of these two, and it found commercial applications in restaurants, banks, and as a digital assistant in vehicles."
2024-12-21,Nuclear Energy is Preferred to Power AI: 4 Tech Giants to Gain in 2025,Yahoo,"As AI energy demands soar, AMZN, GOOGL, MSFT and META are turning to nuclear energy to fuel innovation and sustainability in 2025."
2024-12-22,"Meet the Supercharged Growth Stock Thats One of This Years Biggest Winners. The Company Could Hit $50 Trillion by 2034, According to 1 World-Renowned Analyst",Yahoo,"Nvidias long track record of innovation, strong secular tailwinds, and market leadership could drive its market cap to wild levels."
2024-12-22,History Says the Nasdaq Could Soar in 2025: 2 AI Stocks to Buy Before It Does.,Yahoo,"According to data from CNBC going back to 1980, the Nasdaq and other benchmark indexes have historically risen in the months following a presidential election.  This trend has continued in 2024, with the tech-heavy index up by around 10% since Donald Trumps win on Nov. 5.  There is no guarantee that the Nasdaqs momentum will continue in 2025."
2024-12-24,AMD: Well-Positioned To Capitalize On New AI Paradigm,SeekingAlpha,Advanced Micro Devices has a strong product pipeline and a growing ecosystem similar to CUDA. See why AMD stock is a Buy.
2024-12-24,"Wal-Mart de Mexico: The Doubts Are Over, Time For A Comeback",SeekingAlpha,"Wal-mart de Mexico has underperformed, delivering a -27.58% return compared to the Mexican market. Read why I rate WMMVY stock a Buy now."
2024-12-24,"The Zacks Analyst Blog Highlights Amazon, Alphabet, Microsoft and Meta Platforms",Yahoo,"Amazon, Alphabet, Microsoft and Meta Platforms are part of the Zacks top Analyst Blog."
2024-12-24,UTF: The Decline Sent Distribution To Around 8% Creating A Better Opportunity,SeekingAlpha,UTF has established a multi-decade track record of generating income for its shareholders. Read why UTF CEF is a strong investment opportunity.
2024-12-25,Taiwan Semiconductor: The Powerhouse At The Heart Of The AI Revolution,SeekingAlpha,TSMCs dominance in advanced semiconductor manufacturing positions it as a key player in the AI revolution. Read what makes TSM stock a Strong Buy.
2024-12-26,Why Nvidia bulls shouldn’t fear Amazon and Broadcom,Yahoo,"Nvidia has trounced rivals when it comes to AI. But could the chip giant be at risk of losing its crown? Yahoo Finance Executive Editor Brian Sozzi asked Bank of America chip analyst Vivek Arya to walk through whether or not Nvidia (NVDA) investors should be afraid of Amazon (AMZN) and Broadcom (AVGO) taking too much of the pie. The short answer? No. The long answer? When you look at Nvidias market share, it is 80-85% in the next 12-18 months, he explains. Of course, he cautions that changes are always possible, so staying diligent about your investments is key. For full episodes of Opening Bid, listen on your favorite podcast platform or watch on our website. This post was written by Rachael Lewis-Krisky, producer for Opening Bid."
2024-12-27,Amazon Shares Slip 2.5% as Market Awaits 2025 Outlook,Yahoo,Investor Caution Hits Amazon Shares
2024-12-27,3 Reasons to Buy Rivian Stock Like Theres No Tomorrow,Yahoo,Rivian Automotive (NASDAQ: RIVN) is not an investment that conservative investors should be looking at right now.  Here are three reasons why investors willing to shoulder a risky investment might want to consider buying Rivian stock today.  The big financial goal for 2024 is to post a modest gross profit in the fourth quarter.
2024-12-28,10 Stocks For 2025,SeekingAlpha,"Discover the top 10 recommended stocks for 2025, projected to outperform the S&P 500. Learn about the bright outlook for U.S."
2024-12-28,Tech Slide Weighs on U.S. Stocks,Yahoo,"Major indexes, which had barely budged Thursday, remained on track to finish little changed for the week—and are closing in on strong full-year gains."
2024-12-29,Could the Rise of E-Commerce Sales at Walmart and Costco Spell Trouble for Amazon?,Yahoo,Amazon (NASDAQ: AMZN) has an unmatched e-commerce presence and a lead so wide it would be impossible for any competitor to get even close to it in the near future.  Does this spell trouble for Amazon?  What many customers are discovering is that combining in-store and online shopping -- even for the same purchase -- often makes the most sense.
2024-12-30,Analyst Explains New AI Growth Catalysts for Amazon.com (AMZN),Yahoo,"We recently published a list of Analysts Are Talking About These 10 AI Stocks. In this article, we are going to take a look at where Amazon.com, Inc. (NASDAQ:AMZN) stands against other stocks analysts are talking about. Marco Argenti, Chief Information Officer at Goldman Sachs, recently said that in 2025, the world will witness the […]"
2025-01-01,US Equity Indexes Decline After Midday Tuesday as 2024 Draws to Close,Yahoo,"US benchmark stock indexes fell after midday Tuesday, continuing the previous sessions losses on th"
2025-01-01,The Visas Dividing MAGA World Help Power the U.S. Tech Industry,Yahoo,"The H-1B program lets companies fill roles for software developers, engineers and other technology jobs."
2025-01-02,Dow Jones Rises After Surprise Jobless Claims; Tesla Dives On Weak Q4 Deliveries,DowJones,Dow Jones Rises After Surprise Jobless Claims; Tesla Dives On Weak Q4 Deliveries
2025-01-03,Nvidia stock leads Magnificent 7 gains to start 2025 after megacap tech sell-off,Yahoo,Nvidia stock led the so-called “Magnificent 7” tech stocks higher to start the year after a group-wide selloff in the last days of 2025.
2025-01-03,2 Spectacular Warren Buffett Stocks That Are No-Brainer Buys in 2025,Yahoo,Want to score big wins in 2025? Taking a page or two out of Buffetts investing playbook could be a great move.
2025-01-03,Zulily’s antitrust case against Amazon survives dismissal attempt,Yahoo,Amazon allegedly constrained hundreds of thousands of third-party sellers through contracts and other methods.
2025-01-03,Could Amazon buy Lyft in 2025? The Information thinks so.,Yahoo,"Lyft (LYFT) stock moves higher on Thursday after The Information published an article predicting that e-commerce giant Amazon (AMZN) could buy the ride-share company in 2025. The article cites Amazon might leverage Lyft’s 24 million active riders to commercialize its own line of Zoox autonomous vehicles. While the speculative move would be huge, the piece also highlights Lyft’s struggling stock performance in prior years. Market Domination hosts Julie Hyman and Josh Lipton explore the prospects of any hypothetical dealmaking between the two companies. To watch more expert insights and analysis on the latest market action, check out more Market Domination here. This post was written by Josh Lynch"
