date,headline,source,summary
2025-04-17,Eli Lilly Rockets 15% After Solidifying Its Lead For A Weight-Loss Pill,Yahoo,Eli Lilly stock jetted higher Thursday after the company said its diabetes and weight-loss pill helped patients lose up to 16 pounds.
2025-04-22,These companies have announced their intention to increase US manufacturing,Yahoo,"Numerous companies have unveiled investments in U.S. manufacturing in recent weeks, including TSMC, Eli Lilly, Hyundai Motor Group and others."
2025-04-22,Best Leveraged ETFs of Last Week,Yahoo,"Wall Street delivered mixed-to-downbeat performance last week thanks to Powells warning of stagflation, rise of auto stocks on policy hopes, NVIDIAs $5.5B hit on export curb and upbeat retail sales."
2025-04-23,Novo Nordisk Investors Just Got Terrible News. Should You Sell the Stock?,Yahoo,Denmark-based pharmaceutical giant Novo Nordisk (NYSE: NVO) has been struggling during the past year.  Its financial results -- though strong by comparison to most of its peers -- havent been as good as investors expected.  The company has also faced clinical trial setbacks: An otherwise promising weight loss medicine it developed failed to impress the market with its late-stage results.
2025-04-24,Roches Q1 Sales Increase Y/Y on Solid Performance of Key Drugs,Yahoo,RHHBY records impressive first-quarter 2025 performance on the back of strong demand for key drugs. The company confirms 2025 guidance.
2025-04-24,Aristotle Focus Growth Q1 2025 Commentary,SeekingAlpha,"For Q1 2025, Aristotle Atlanticâs Focus Growth Composite posted a total return of -8.47% gross of fees, outperforming the -9.97% total return of the Russell 1000 Growth Index."
2025-04-25,This veteran investor is known for spotting winning stocks. Here’s why he’s all-in on Nvidia and Eli Lilly.,MarketWatch,This veteran investor is known for spotting winning stocks. Here’s why he’s all-in on Nvidia and Eli Lilly.
2025-04-27,Wall Street Week Ahead,SeekingAlpha,"Get ready for a big week on Wall Street! Major earnings, Q1 GDP updates, AI stock insights & market trends await."
2025-04-28,"Boeing, Jack in the Box, Eli Lilly: Trending Tickers",Yahoo,"Brad Smith and Madison Mills take a closer look at some of todays trending tickers and top calls from Wall Street analysts on Morning Brief. Boeing (BA) is in focus after Bernstein analysts upgraded the stock to Outperform from Market Perform. Jack in the Box (JACK) also saw a rating upgrade from Stifel analysts, who upgraded the companys stock to Buy from Hold. Eli Lilly (LLY), on the other hand, saw a double downgrade from HSBC analysts. To watch more expert insights and analysis on the latest market action, check out more Morning Brief here."
2025-04-29,INCY Q1 Earnings & Revenues Beat Estimates on Higher Product Sales,Yahoo,"Incyte reports better-than-expected first-quarter 2025 results, beating both earnings and revenue estimates, driven by strong Jakafi and Opzelura sales."
