date,headline,source,summary
2025-05-15,Tech stocks slump as Magnificent Seven stumble in late trade,MarketWatch,Tech stocks slump as Magnificent Seven stumble in late trade
2025-05-16,"Amazon, worker union before Quebec labour tribunal over warehouse closures",Finnhub,"MONTREAL - A Quebec labour tribunal has begun hearing a case against Amazon over the e-commerce giants closure in January of seven warehouses in the province.  Some 1,700 employees lost..."
2025-05-16,Amazon and Gopuff partner for rapid grocery delivery in UK,Yahoo,Gopuff will deliver grocery items in less than an hour and sometimes within 15 minutes.
2025-05-16,"Away, an Original Internet Darling, Will Sell Its Luggage in More Places",Yahoo,Co-founder Jen Rubio has stepped down as CEO as the company expands its points of sale to Amazon and Nordstrom.
2025-05-16,Apple Stock: President Trump Had A Point In Qatar Meeting,SeekingAlpha,Apple Inc.s allocation of capital and lack of innovation is raising questions. Click for my updated look at AAPL stock and why it needs to do more to become a clear Buy.
2025-05-18,32.9% of Warren Buffetts $286 Billion Portfolio Is Invested in 3 Artificial Intelligence (AI) Stocks,Yahoo,"Warren Buffett has steered the Berkshire Hathaway to market-crushing returns since 1965.  On May 3, Warren Buffett announced he will step down from his role as the CEO of the Berkshire Hathaway holding company at the end of 2025.  In other words, an investment of $1,000 in Berkshire stock in 1965 would have been worth a whopping $44.7 million at the end of 2024."
2025-05-18,"Cathie Wood Is Buying This Top E-Commerce Stock Thats Down 36%, and She Wont Stop Selling Palantir.",Yahoo,"Shopify has many growth levers, including serving more types of businesses and expanding internationally.  Palantir is making high-priced deals that will boost revenue for years.  Following money manager Cathie Woods stock trades can be an entertaining activity for the individual investor, and it can also provide some inspiration."
2025-05-19,Bear of the Day: United Parcel Service (UPS),Yahoo,"UPS faces significant headwinds as it navigates a complex landscape marked by a significant shift in its Amazon relationship, persistent weakness in key international markets, and increasing labor costs."
2025-05-19,Meta: One Of The Most Attractive Mag-7 Stocks,SeekingAlpha,"Meta combines top-tier profitability, strong growth, and AI-driven innovation, trading attractively relative to peers. See why META stock is a strong buy."
2025-05-19,Choose France summit to bring 20 billion euros of new investment,Finnhub,"This years Choose Francebusiness summit hosted by President Emmanuel Macron is expectedto secure 20 billion euros of new investment,his office said on Monday, announcing projects in the..."
2025-05-20,3 Unstoppable Tech Stocks to Buy Hand Over Fist,Yahoo,"Tech stocks have been the market’s primary growth driver for nearly two straight decades.  Growth stocks have dramatically outperformed most asset classes over the past two decades.  Within that universe, large-cap tech leaders have delivered the lions share of returns, riding tailwinds from the invention of the internet, cloud computing, and artificial intelligence (AI)."
2025-05-21,Amazons Quiet Repricing,SeekingAlpha,"Amazonâs $700B revenue engine is accelerating across AWS, ads, and retail, delivering durable growth and compounding power, even amid CapEx surges and macro headwinds."
